Date Time,Doc No,Item Code,Item Brand,Item Description,Qty,Unit Price,Gross Total,Discount Amt,Sub Total,Sub Total (ex)
20/11/2025 16:34:13,T01-096819,B91606,,B91606 S/S FLEX/HOSE 6',1,30,30,0,30,30
20/11/2025 16:46:44,T01-096820,EBW408SS,,408SS WALL BIB TAP,1,27,27,0,27,27
20/11/2025 16:57:10,T01-096821,5 IN 1 LED LIGHT LASER,CHINA STOCK,5 IN 1 LED LIGHT LASER,1,21.9,21.9,0,21.9,21.9
20/11/2025 16:57:10,T01-096821,37062,,"37062 10"" TAPING KNIFE S/S",1,46,46,0,46,46
20/11/2025 16:57:10,T01-096821,DCA-SP-30029800011,,DCA SEGMENT SAW BLADE,1,25,25,0,25,25
20/11/2025 16:59:35,T01-096822,4 1/2' P/E SHEET,,3M X 12M P/E SHEET,2,7,14,0,14,14
20/11/2025 17:07:29,T01-096823,YTL CEMENT ,,YTL CEMENT ,1,3,3,0,3,3
20/11/2025 17:09:06,T01-096824,VT-230-BROWN,,300ML VITAL NAIL-MAX BRN,1,10.9,10.9,0,10.9,10.9
20/11/2025 17:09:06,T01-096824,R-002 (A) / R-005 (A),,RAT TRAP ALUMINIUM,1,14.9,14.9,0,14.9,14.9
20/11/2025 17:18:03,T01-096825,1215BP3_1R,,EVEREADY SHD  AA 4PCS,1,10.5,10.5,0,10.5,10.5
20/11/2025 17:23:18,T01-096826,"ITNPVCSPH04(14"")",,"14"" PVC PRESSURE HOSE",1,10,10,0,10,10
20/11/2025 17:23:18,T01-096826,12MM DOMINO SEALING TAPE,,12MM SEALING TAPE,1,0.7,0.7,0,0.7,0.7
20/11/2025 17:28:48,T01-096827,315PVCC,,315# WC CONNENTOR,2,3.5,7,0,7,7
20/11/2025 17:28:48,T01-096827,"4"" UPVC TRAP,CAP & RING",,"4"" UPVC F.GULLY CAP & RING",1,14.5,14.5,0,14.5,14.5
20/11/2025 17:28:48,T01-096827,LLLFP40,,L FLUSH PIPE 40MM,1,11.5,11.5,0,11.5,11.5
20/11/2025 17:40:25,T01-096828,9.6E+12,,H/D GARBAGE BAG BLK (XL),5,7,35,0,35,35
20/11/2025 17:47:06,T01-096829,SAFETY VEST NETTING ORANGE/GREEN - PJ,CHINA STOCK,SAFETY VEST ORG/GRN-PJ,13,4.9,63.7,0,63.7,63.7
20/11/2025 17:58:38,T01-096830,25MM SLOCK BRASS PADLOCK,,25MM SLOCK B.PADLOCK,1,7,7,0,7,7
20/11/2025 18:00:49,T01-096831,PRESTIGE ESSENTIAL 10W E27 300,PRESTIGE,10W E27 LED B.STICK 3000K,3,9,27,0,27,27
20/11/2025 18:01:16,T01-096832,CE,,CAT EYE SENSOR LIGHT,1,7.5,7.5,0,7.5,7.5
20/11/2025 18:03:18,T01-096833,FMS-BT002-1TPWHT,,"PVC BOTTLE TRAP 1-1/4"" ",1,7,7,0,7,7
20/11/2025 18:03:18,T01-096833,6MM KNIGHT TUNGSTEN,,6MM GLASS BIT (+),1,15,15,0,15,15
20/11/2025 18:26:25,T01-096834,"3/4"" (20MM) PVC CLASS D PIPE",,"3/4"" PVC CLASS D PIPE",3.5,1.7,5.95,0,5.95,5.95
20/11/2025 18:26:25,T01-096834,"3/4"" (20MM) PVC EQUAL SOCKET",,"3/4"" PVC SOCKET",2,0.8,1.6,0,1.6,1.6
20/11/2025 18:29:00,T01-096835,CABLE TIE 4.8X350MM,,4.8x350MM WHT CABLE TIE,1,11.9,11.9,0,11.9,11.9
20/11/2025 18:29:00,T01-096835,SQM-06-BLK/9600000029377,,6MM PVC NET - BLK,3,9.9,29.7,0,29.7,29.7
20/11/2025 18:36:34,T01-096836,F4010 IFAN 90CM PVC FLEXIBLE HOSE,CHINA STOCK,"36"" IFAN PVC FLEX/HOSE",1,15.9,15.9,0,15.9,15.9
20/11/2025 18:38:56,T01-096837,TR835N,NIPPON PAINT ,"2.5"" SYN PAINT BRUSH 750",2,14.6,29.2,0,29,29
21/11/2025 09:02:08,T01-096838,SYW33,CHINA STOCK,"SYW 3/8""X3"" M12 ANCHOR",1,75,75,0,75,75
21/11/2025 09:13:54,T01-096839,PVC CEMENT TONG,,PVC CEMENT TONG,1,4,4,0,3.98,3.98
21/11/2025 09:13:54,T01-096839,10MM PP ROPE,,10MM PP ROPE,0.15,23.5,3.53,0,3.52,3.52
21/11/2025 09:13:54,T01-096839,PM-2109 ARTRIINK PERMANENT MAKER,CHINA STOCK, PM-2109 ARTRIINK PERMANENT MAKER,1,3.5,3.5,0,3.48,3.48
21/11/2025 09:19:39,T01-096840,VT-226W GAP SEALANT,V-TECH,GAP SEALANT WHITE-400GM,2,7.5,15,0,15,15
21/11/2025 09:22:00,T01-096841,"1/2"" ACETAL SOCKET",,"1/2"" ACETAL SOCKET",1,2.2,2.2,0,2.2,2.2
21/11/2025 09:22:00,T01-096841,"3/4"" (400/2000)",,"3/4"" POLY NIPPLE",1,1.5,1.5,0,1.5,1.5
21/11/2025 09:22:00,T01-096841,"1/2"" POLY NIPPLE (100/2500)",,"1/2"" POLY NIPPLE",1,1.2,1.2,0,1.2,1.2
21/11/2025 09:22:00,T01-096841,HEC 25,,25MM HANSEN SOCKET,2,3.3,6.6,0,6.6,6.6
21/11/2025 09:22:00,T01-096841,"3/4"" X 1/2"" POLY RED.NIPPLE",,"3/4"" X 1/2"" POLY R/NIPPLE",1,1.6,1.6,0,1.6,1.6
21/11/2025 09:22:00,T01-096841,"1/2"" ACETAL NIPPLE",,"1/2"" ACETAL NIPPLE",1,1.8,1.8,0,1.8,1.8
21/11/2025 09:22:00,T01-096841,2.5MM JH JOBBER DRILL BIT,,2.5MM JH JOBBER DRILL BIT,1,2.5,2.5,0,2.5,2.5
21/11/2025 09:23:09,T01-096842,5 IN 1 MULTIFUNCTIONAL WATER TANK WRENCH,CHINA STOCK,5in1 FAUCET INSTALLER,1,12.5,12.5,0,12.5,12.5
21/11/2025 09:23:09,T01-096842,F4006 IFAN 40CM PVC FLEXIBLE HOSE,CHINA STOCK,"16"" IFAN PVC FLEX/HOSE",1,12.5,12.5,0,12.5,12.5
21/11/2025 09:24:07,T01-096843,5 IN 1 MULTIFUNCTIONAL WATER TANK WRENCH,CHINA STOCK,5in1 FAUCET INSTALLER,1,12.5,12.5,0,12.5,12.5
21/11/2025 09:33:39,T01-096844,V-TECH 502/MC-009,,502 SUPER GLUE,1,3,3,0,3,3
21/11/2025 09:33:39,T01-096844,4811.41.2000 24MM X 12Y,,MASKING TAPE 24MMx12Y,1,1.5,1.5,0,1.5,1.5
21/11/2025 09:38:55,T01-096845,YTL CEMENT ,,YTL CEMENT ,1,3,3,0,3,3
21/11/2025 09:41:11,T01-096846,WN1,CHINA STOCK,ALL SIZE NAILS,0.5,10.5,5.25,0,5.25,5.25
21/11/2025 09:45:48,T01-096847,F4002 MAK BRASS ANGLE VALVE,CHINA STOCK,"1/2"" BRASS ANGLE VALVE",1,22,22,0,21.19,21.19
21/11/2025 09:45:48,T01-096847,B91605,,B91605 S/S FLEX/HOSE 5',1,29.9,29.9,0,28.81,28.81
21/11/2025 09:49:29,T01-096848,5.5x110MM SDS DRILL BIT,,5.5 X 110 SDS DRILL BIT,3,5.5,16.5,0,15.97,15.97
21/11/2025 09:49:29,T01-096848,YINJIAHONG 6.0MM X 160MM SDS DRILL BIT,CHINA STOCK,6.0x160MM SDS DRILL BIT,2,6.5,13,0,12.57,12.57
21/11/2025 09:49:29,T01-096848,HAWERA SDS PLUS 12.0MMX160MM/100 L&L,,S4 12.0x160MM SDS D/BIT,3,11.3,33.9,0,32.8,32.8
21/11/2025 09:49:29,T01-096848,12MM LOXA GLASS BIT,,12MM LOXA GLASS BIT,4,23,92,0,89.02,89.02
21/11/2025 09:49:29,T01-096848,6.0MM M-PURPOSE DRILL BIT,,6.0MM M-PURPOSE DRILL BIT,8,7.5,60,0,58.06,58.06
21/11/2025 09:49:29,T01-096848,8.0MM M-PURPOSE DRILL BIT,,8.0MM M-PURPOSE DRILL BIT,2,11.5,23,0,22.25,22.25
21/11/2025 09:49:29,T01-096848,MT-W1,CHINA STOCK,150KG H/DUTY PVC H.TRUCK,1,175,175,0,169.33,169.33
21/11/2025 10:00:54,T01-096849,AWTRW50M3,,"3""x45M RED/WHT H/TAPE",3,8.5,25.5,0,25.5,25.5
21/11/2025 10:02:36,T01-096850,MB-501 ZORRO,,MB501 CUTTER BLADE (L),1,4.2,4.2,0,4.2,4.2
21/11/2025 10:10:26,T01-096851,VM116WP-A,,VM116WP TORCH LIGHTER,1,39.9,39.9,0,39.9,39.9
21/11/2025 10:14:15,T01-096852,BG-K31,,4x8x12MM PLYWOOD (VIET) - BG,1,75,75,0,75,75
21/11/2025 10:14:15,T01-096852,VT-202C,,VT202 GP SEALANT CLEAR,1,8.5,8.5,0,8.5,8.5
21/11/2025 10:14:15,T01-096852,FF-W11,,25x25x1.0MM L BRACKET,4,3,12,0,12,12
21/11/2025 10:17:28,T01-096853,VT-226W GAP SEALANT,V-TECH,GAP SEALANT WHITE-400GM,1,7.5,7.5,0,7.5,7.5
21/11/2025 10:18:58,T01-096854,1212BP4 N,,EVEREADY SHD AAA BTY 4PCS,1,9,9,0,9,9
21/11/2025 10:25:01,T01-096855,SLS-049,,"W.MAN 1-1/2"" X 5/8"" PVC CASING",2,6.8,13.6,0,13.6,13.6
21/11/2025 10:25:01,T01-096855,"8# X 1"" TAPPING SCREW",CHINA STOCK,"8# X 1"" TAPPING SCREW",2,2.5,5,0,5,5
21/11/2025 10:26:25,T01-096856,GOLDLAND JH-A01 SK4 CUTTER BLADE 10PCS,CHINA STOCK,A01 SK4 CUTTER BLADE 10'S,1,3.5,3.5,0,3.5,3.5
21/11/2025 10:37:01,T01-096857,DS-PH312 - PACK,,"PH312 6#x1/2"" S.D.SCREW",1,3.5,3.5,0,3.42,3.42
21/11/2025 10:37:01,T01-096857,"2"" UPVC PIPE - WWW",,"2"" UPVC PIPE WWW",5,4,20,0,19.54,19.54
